
===== capture started 2026-08-08 14:40:39 =====
--- armed, watch mode confirmed 14:40:43 ---
14:40:44.241        3017  FFFFFF77F7FFF  D17,D25,D29
14:47:16.681      392798  FFFFFFCBD3FFF  D16,D17,D19,D24,D26,D27
14:47:17.877      393710  FFFFFFC7D3FFF  D16,D17,D19,D25,D26,D27
14:47:18.801      394624  FFFFFFC3D3FFF  D16,D17,D19,D24,D25,D26,D27
14:47:19.679      395655  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:47:19.679      395657  FFFFFFBFD3FFF  D16,D17,D19,D28
14:47:21.310      397125  FFFFFFBBD3FFF  D16,D17,D19,D24,D28
14:47:24.279      400059  FFFFFFBBD7FFF  D17,D19,D24,D28
14:47:34.332      409871  FFFFFFBBF7FFF  D17,D24,D28
14:47:34.332      410038  FFFFFFBBB7FFF  D17,D20,D24,D28
14:47:34.816      410941  FFFFFFBBB3FFF  D16,D17,D20,D24,D28
14:47:38.601      414277  FFFFFFBFB3FFF  D16,D17,D20,D28
14:47:40.097      415746  FFFFFFC3B3FFF  D16,D17,D20,D24,D25,D26,D27
14:47:40.861      416739  FFFFFFC7B3FFF  D16,D17,D20,D25,D26,D27
14:47:42.046      417700  FFFFFFC3B3FFF  D16,D17,D20,D24,D25,D26,D27
14:47:42.047      417704  FFFFFFCBB3FFF  D16,D17,D20,D24,D26,D27
14:47:42.915      418566  FFFFFFCFB3FFF  D16,D17,D20,D26,D27
14:47:43.434      419079  FFFFFFCFB3FFF  D16,D17,D20,D26,D27
14:47:43.872      419726  FFFFFFD3B3FFF  D16,D17,D20,D24,D25,D27
14:47:45.476      421106  FFFFFFD7B3FFF  D16,D17,D20,D25,D27
14:47:46.897      422535  FFFFFFD3B3FFF  D16,D17,D20,D24,D25,D27
14:47:46.897      422537  FFFFFFDBB3FFF  D16,D17,D20,D24,D27
14:47:48.409      424014  FFFFFFDFB3FFF  D16,D17,D20,D27
14:47:49.614      425204  FFFFFFE3B3FFF  D16,D17,D20,D24,D25,D26
14:47:50.597      426188  FFFFFFE7B3FFF  D16,D17,D20,D25,D26
14:47:51.606      427190  FFFFFFE3B3FFF  D16,D17,D20,D24,D25,D26
14:47:51.606      427193  FFFFFFEBB3FFF  D16,D17,D20,D24,D26
14:47:52.951      428502  FFFFFFEFB3FFF  D16,D17,D20,D26
14:47:54.371      429920  FFFFFFF3B3FFF  D16,D17,D20,D24,D25
14:47:55.956      431707  FFFFFFF7B3FFF  D16,D17,D20,D25
14:47:55.956      431796  FFFFFFF793FFF  D16,D17,D19,D20,D25
14:47:55.956      431798  FFFFFFF7D3FFF  D16,D17,D19,D25
14:47:59.789      435315  FFFFFFF7D7FFF  D17,D19,D25
14:48:08.731      444184  FFFFFFF7F7FFF  D17,D25
14:48:10.797      446246  FFFFFFF7D7FFF  D17,D19,D25
14:48:11.719      447151  FFFFFFF7D3FFF  D16,D17,D19,D25
14:48:15.791      451200  FFFFFFF3D3FFF  D16,D17,D19,D24,D25
14:48:17.121      452986  FFFFFFEFD3FFF  D16,D17,D19,D26
14:48:19.041      454415  FFFFFFEBD3FFF  D16,D17,D19,D24,D26
14:48:20.144      455726  FFFFFFE3D3FFF  D16,D17,D19,D24,D25,D26
14:48:20.144      455728  FFFFFFE7D3FFF  D16,D17,D19,D25,D26
14:48:21.362      456728  FFFFFFE3D3FFF  D16,D17,D19,D24,D25,D26
14:48:22.414      457751  FFFFFFCFD3FFF  D16,D17,D19,D26,D27
14:48:22.414      457754  FFFFFFDFD3FFF  D16,D17,D19,D27
14:48:23.175      458952  FFFFFFDBD3FFF  D16,D17,D19,D24,D27
14:48:25.054      460381  FFFFFFD3D3FFF  D16,D17,D19,D24,D25,D27
14:48:25.054      460383  FFFFFFD7D3FFF  D16,D17,D19,D25,D27
14:48:26.197      461839  FFFFFFD3D3FFF  D16,D17,D19,D24,D25,D27
14:48:27.935      463240  FFFFFFCFD3FFF  D16,D17,D19,D26,D27
14:48:29.052      464352  FFFFFFCBD3FFF  D16,D17,D19,D24,D26,D27
14:48:29.965      465264  FFFFFFC7D3FFF  D16,D17,D19,D25,D26,D27
14:48:30.882      466167  FFFFFFC3D3FFF  D16,D17,D19,D24,D25,D26,D27
14:48:31.813      467080  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:48:31.813      467082  FFFFFFBFD3FFF  D16,D17,D19,D28
14:48:32.775      468042  FFFFFFBBD3FFF  D16,D17,D19,D24,D28
14:48:33.650      468918  FFFFFFB7D3FFF  D16,D17,D19,D25,D28
14:48:34.516      469780  FFFFFFB3D3FFF  D16,D17,D19,D24,D25,D28
14:48:35.250      470704  FFFFFFA7D3FFF  D16,D17,D19,D25,D26,D28
14:48:35.250      470708  FFFFFFAFD3FFF  D16,D17,D19,D26,D28
14:48:36.357      471617  FFFFFFABD3FFF  D16,D17,D19,D24,D26,D28
14:48:37.769      473007  FFFFFFA7D3FFF  D16,D17,D19,D25,D26,D28
14:48:39.126      474356  FFFFFFA3D3FFF  D16,D17,D19,D24,D25,D26,D28
14:48:40.055      475259  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:48:40.056      475261  FFFFFF9FD3FFF  D16,D17,D19,D27,D28
14:48:40.951      476173  FFFFFF9BD3FFF  D16,D17,D19,D24,D27,D28
14:48:41.883      477085  FFFFFF93D3FFF  D16,D17,D19,D24,D25,D27,D28
14:48:41.884      477087  FFFFFF97D3FFF  D16,D17,D19,D25,D27,D28
14:48:42.799      478000  FFFFFF93D3FFF  D16,D17,D19,D24,D25,D27,D28
14:48:43.691      478872  FFFFFF8FD3FFF  D16,D17,D19,D26,D27,D28
14:48:44.329      479404  FFFFFF8FD3FFF  D16,D17,D19,D26,D27,D28
14:48:44.329      479785  FFFFFF8BD3FFF  D16,D17,D19,D24,D26,D27,D28
14:48:45.512      480699  FFFFFF87D3FFF  D16,D17,D19,D25,D26,D27,D28
14:48:46.429      481611  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:48:47.327      482525  FFFFFF7FD3FFF  D16,D17,D19,D29
14:48:47.766      483438  FFFFFF7BD3FFF  D16,D17,D19,D24,D29
14:48:49.324      484470  FFFFFF77D3FFF  D16,D17,D19,D25,D29
14:48:50.377      485940  FFFFFF73D3FFF  D16,D17,D19,D24,D25,D29
14:48:53.392      488875  FFFFFF73D7FFF  D17,D19,D24,D25,D29
14:48:53.392      488969  FFFFFF73F7FFF  D17,D24,D25,D29
14:49:35.714      530575  FFFFFF73B7FFF  D17,D20,D24,D25,D29
14:49:36.680      531479  FFFFFF73B3FFF  D16,D17,D20,D24,D25,D29
14:49:40.000      534775  FFFFFF77B3FFF  D16,D17,D20,D25,D29
14:49:41.482      536244  FFFFFF7BB3FFF  D16,D17,D20,D24,D29
14:49:42.563      537316  FFFFFF7FB3FFF  D16,D17,D20,D29
14:49:43.659      538387  FFFFFF83B3FFF  D16,D17,D20,D24,D25,D26,D27,D28
14:49:44.778      539427  FFFFFF83B3FFF  D16,D17,D20,D24,D25,D26,D27,D28
14:49:44.779      539896  FFFFFF87B3FFF  D16,D17,D20,D25,D26,D27,D28
14:49:47.795      542711  FFFFFF87B7FFF  D17,D20,D25,D26,D27,D28
14:49:47.795      542807  FFFFFF87F7FFF  D17,D25,D26,D27,D28
14:50:44.551      598854  FFFFFF87D7FFF  D17,D19,D25,D26,D27,D28
14:50:45.228      599365  FFFFFF87D7FFF  D17,D19,D25,D26,D27,D28
14:50:45.228      599768  FFFFFF87D3FFF  D16,D17,D19,D25,D26,D27,D28
14:50:48.774      603043  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:50:50.301      604531  FFFFFF7FD3FFF  D16,D17,D19,D29
14:50:51.275      605524  FFFFFF7BD3FFF  D16,D17,D19,D24,D29
14:50:52.201      606437  FFFFFF77D3FFF  D16,D17,D19,D25,D29
14:50:53.114      607350  FFFFFF73D3FFF  D16,D17,D19,D24,D25,D29
14:50:54.042      608263  FFFFFF63D3FFF  D16,D17,D19,D24,D25,D26,D29
14:50:54.042      608265  FFFFFF6FD3FFF  D16,D17,D19,D26,D29
14:50:54.957      609177  FFFFFF6BD3FFF  D16,D17,D19,D24,D26,D29
14:50:55.874      610089  FFFFFF67D3FFF  D16,D17,D19,D25,D26,D29
14:50:56.755      610963  FFFFFF63D3FFF  D16,D17,D19,D24,D25,D26,D29
14:50:57.301      611916  FFFFFF4FD3FFF  D16,D17,D19,D26,D27,D29
14:50:57.301      611919  FFFFFF5FD3FFF  D16,D17,D19,D27,D29
14:50:58.676      612869  FFFFFF5BD3FFF  D16,D17,D19,D24,D27,D29
14:50:59.639      613822  FFFFFF57D3FFF  D16,D17,D19,D25,D27,D29
14:51:00.342      614774  FFFFFF53D3FFF  D16,D17,D19,D24,D25,D27,D29
14:51:01.568      615728  FFFFFF43D3FFF  D16,D17,D19,D24,D25,D26,D27,D29
14:51:01.568      615730  FFFFFF4FD3FFF  D16,D17,D19,D26,D27,D29
14:51:02.633      616800  FFFFFF4BD3FFF  D16,D17,D19,D24,D26,D27,D29
14:51:04.569      618467  FFFFFF43D3FFF  D16,D17,D19,D24,D25,D26,D27,D29
14:51:04.569      618469  FFFFFF47D3FFF  D16,D17,D19,D25,D26,D27,D29
14:51:04.569      618547  FFFFFF4793FFF  D16,D17,D19,D20,D25,D26,D27,D29
14:51:04.569      618717  FFFFFF47B3FFF  D16,D17,D20,D25,D26,D27,D29
14:51:07.749      621878  FFFFFF47B7FFF  D17,D20,D25,D26,D27,D29
14:51:19.552      633594  FFFFFF47B3FFF  D16,D17,D20,D25,D26,D27,D29
14:51:23.368      637366  FFFFFF43B3FFF  D16,D17,D20,D24,D25,D26,D27,D29
14:51:23.369      637368  FFFFFF4BB3FFF  D16,D17,D20,D24,D26,D27,D29
14:51:25.056      639045  FFFFFF4FB3FFF  D16,D17,D20,D26,D27,D29
14:51:26.091      640065  FFFFFF43B3FFF  D16,D17,D20,D24,D25,D26,D27,D29
14:51:26.091      640067  FFFFFF53B3FFF  D16,D17,D20,D24,D25,D27,D29
14:51:27.034      641019  FFFFFF57B3FFF  D16,D17,D20,D25,D27,D29
14:51:27.540      641932  FFFFFF5BB3FFF  D16,D17,D20,D24,D27,D29
14:51:28.909      642885  FFFFFF5FB3FFF  D16,D17,D20,D27,D29
14:51:29.882      643837  FFFFFF63B3FFF  D16,D17,D20,D24,D25,D26,D29
14:51:30.567      644791  FFFFFF67B3FFF  D16,D17,D20,D25,D26,D29
14:51:31.763      645703  FFFFFF63B3FFF  D16,D17,D20,D24,D25,D26,D29
14:51:31.763      645706  FFFFFF6BB3FFF  D16,D17,D20,D24,D26,D29
14:51:32.677      646618  FFFFFF6FB3FFF  D16,D17,D20,D26,D29
14:51:33.576      647529  FFFFFF63B3FFF  D16,D17,D20,D24,D25,D26,D29
14:51:33.576      647533  FFFFFF73B3FFF  D16,D17,D20,D24,D25,D29
14:51:34.518      648443  FFFFFF77B3FFF  D16,D17,D20,D25,D29
14:51:35.439      649356  FFFFFF73B3FFF  D16,D17,D20,D24,D25,D29
14:51:35.439      649359  FFFFFF7BB3FFF  D16,D17,D20,D24,D29
14:51:36.353      650270  FFFFFF7FB3FFF  D16,D17,D20,D29
14:51:37.297      651182  FFFFFF83B3FFF  D16,D17,D20,D24,D25,D26,D27,D28
14:51:38.149      652057  FFFFFF87B3FFF  D16,D17,D20,D25,D26,D27,D28
14:51:39.121      653008  FFFFFF83B3FFF  D16,D17,D20,D24,D25,D26,D27,D28
14:51:39.121      653010  FFFFFF8BB3FFF  D16,D17,D20,D24,D26,D27,D28
14:51:39.634      653883  FFFFFF8FB3FFF  D16,D17,D20,D26,D27,D28
14:51:40.930      654794  FFFFFF83B3FFF  D16,D17,D20,D24,D25,D26,D27,D28
14:51:40.930      654796  FFFFFF93B3FFF  D16,D17,D20,D24,D25,D27,D28
14:51:41.831      655710  FFFFFF97B3FFF  D16,D17,D20,D25,D27,D28
14:51:42.649      656621  FFFFFF93B3FFF  D16,D17,D20,D24,D25,D27,D28
14:51:42.649      656623  FFFFFF9BB3FFF  D16,D17,D20,D24,D27,D28
14:51:43.682      657536  FFFFFF9FB3FFF  D16,D17,D20,D27,D28
14:51:44.608      658447  FFFFFF97B3FFF  D16,D17,D20,D25,D27,D28
14:51:44.609      658449  FFFFFFA3B3FFF  D16,D17,D20,D24,D25,D26,D28
14:51:45.533      658977  FFFFFFA3B3FFF  D16,D17,D20,D24,D25,D26,D28
14:51:45.533      659373  FFFFFFA7B3FFF  D16,D17,D20,D25,D26,D28
14:51:46.888      660711  FFFFFFA3B3FFF  D16,D17,D20,D24,D25,D26,D28
14:51:46.888      660714  FFFFFFABB3FFF  D16,D17,D20,D24,D26,D28
14:51:48.244      662072  FFFFFFAFB3FFF  D16,D17,D20,D26,D28
14:51:48.690      662974  FFFFFFB3B3FFF  D16,D17,D20,D24,D25,D28
14:51:50.079      663888  FFFFFFB7B3FFF  D16,D17,D20,D25,D28
14:51:50.995      664800  FFFFFFB3B3FFF  D16,D17,D20,D24,D25,D28
14:51:50.995      664802  FFFFFFBBB3FFF  D16,D17,D20,D24,D28
14:51:51.724      665715  FFFFFFBFB3FFF  D16,D17,D20,D28
14:51:52.809      666587  FFFFFFC3B3FFF  D16,D17,D20,D24,D25,D26,D27
14:51:53.708      667501  FFFFFFC7B3FFF  D16,D17,D20,D25,D26,D27
14:51:54.652      668424  FFFFFFC3B3FFF  D16,D17,D20,D24,D25,D26,D27
14:51:54.653      668427  FFFFFFCBB3FFF  D16,D17,D20,D24,D26,D27
14:51:55.562      669328  FFFFFFCFB3FFF  D16,D17,D20,D26,D27
14:51:56.688      670438  FFFFFFD3B3FFF  D16,D17,D20,D24,D25,D27
14:51:57.769      671868  FFFFFFD7B3FFF  D16,D17,D20,D25,D27
14:51:59.564      673296  FFFFFFD3B3FFF  D16,D17,D20,D24,D25,D27
14:51:59.564      673298  FFFFFFDBB3FFF  D16,D17,D20,D24,D27
14:52:00.792      674778  FFFFFFDFB3FFF  D16,D17,D20,D27
14:52:02.205      675916  FFFFFFE3B3FFF  D16,D17,D20,D24,D25,D26
14:52:03.242      676951  FFFFFFE7B3FFF  D16,D17,D20,D25,D26
14:52:03.807      677952  FFFFFFE3B3FFF  D16,D17,D20,D24,D25,D26
14:52:03.807      677954  FFFFFFEBB3FFF  D16,D17,D20,D24,D26
14:52:05.551      679254  FFFFFFEFB3FFF  D16,D17,D20,D26
14:52:06.823      680681  FFFFFFE3B3FFF  D16,D17,D20,D24,D25,D26
14:52:06.823      680683  FFFFFFF3B3FFF  D16,D17,D20,D24,D25
14:52:08.885      682469  FFFFFFF7B3FFF  D16,D17,D20,D25
14:52:08.885      682557  FFFFFFF793FFF  D16,D17,D19,D20,D25
14:52:08.885      682559  FFFFFFF7D3FFF  D16,D17,D19,D25
14:52:12.438      686077  FFFFFFF7D7FFF  D17,D19,D25
14:52:45.172      718575  FFFFFFF7D7FFF  D17,D19,D25
14:52:53.159      726499  FFFFFFF7D3FFF  D16,D17,D19,D25
14:52:57.350      730668  FFFFFFF3D3FFF  D16,D17,D19,D24,D25
14:53:01.077      734356  FFFFFFF3D7FFF  D17,D19,D24,D25
14:53:15.598      748772  FFFFFFF3D3FFF  D16,D17,D19,D24,D25
14:53:19.287      752424  FFFFFFEFD3FFF  D16,D17,D19,D26
14:53:21.187      754330  FFFFFFEBD3FFF  D16,D17,D19,D24,D26
14:53:22.392      755640  FFFFFFE7D3FFF  D16,D17,D19,D25,D26
14:53:23.519      756632  FFFFFFE3D3FFF  D16,D17,D19,D24,D25,D26
14:53:24.585      757676  FFFFFFCFD3FFF  D16,D17,D19,D26,D27
14:53:24.585      757680  FFFFFFDFD3FFF  D16,D17,D19,D27
14:53:25.420      758856  FFFFFFDBD3FFF  D16,D17,D19,D24,D27
14:53:27.204      760286  FFFFFFD7D3FFF  D16,D17,D19,D25,D27
14:53:28.442      761754  FFFFFFD3D3FFF  D16,D17,D19,D24,D25,D27
14:53:30.083      763145  FFFFFFCFD3FFF  D16,D17,D19,D26,D27
14:53:31.236      764296  FFFFFFCBD3FFF  D16,D17,D19,D24,D26,D27
14:53:32.121      765169  FFFFFFC7D3FFF  D16,D17,D19,D25,D26,D27
14:53:33.048      766093  FFFFFFC3D3FFF  D16,D17,D19,D24,D25,D26,D27
14:53:33.979      766995  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:53:33.979      766997  FFFFFFBFD3FFF  D16,D17,D19,D28
14:53:34.487      767908  FFFFFFBBD3FFF  D16,D17,D19,D24,D28
14:53:35.807      768821  FFFFFFB3D3FFF  D16,D17,D19,D24,D25,D28
14:53:35.807      768823  FFFFFFB7D3FFF  D16,D17,D19,D25,D28
14:53:36.706      769734  FFFFFFB3D3FFF  D16,D17,D19,D24,D25,D28
14:53:37.496      770648  FFFFFFA7D3FFF  D16,D17,D19,D25,D26,D28
14:53:37.496      770652  FFFFFFAFD3FFF  D16,D17,D19,D26,D28
14:53:38.521      771522  FFFFFFABD3FFF  D16,D17,D19,D24,D26,D28
14:53:39.923      772911  FFFFFFA3D3FFF  D16,D17,D19,D24,D25,D26,D28
14:53:39.924      772913  FFFFFFA7D3FFF  D16,D17,D19,D25,D26,D28
14:53:41.280      774261  FFFFFFA3D3FFF  D16,D17,D19,D24,D25,D26,D28
14:53:42.206      775174  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:53:42.206      775176  FFFFFF9FD3FFF  D16,D17,D19,D27,D28
14:53:43.117      776087  FFFFFF9BD3FFF  D16,D17,D19,D24,D27,D28
14:53:43.560      777000  FFFFFF97D3FFF  D16,D17,D19,D25,D27,D28
14:53:44.915      777874  FFFFFF93D3FFF  D16,D17,D19,D24,D25,D27,D28
14:53:45.841      778391  FFFFFF93D3FFF  D16,D17,D19,D24,D25,D27,D28
14:53:45.841      778786  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:53:45.841      778788  FFFFFF8FD3FFF  D16,D17,D19,D26,D27,D28
14:53:46.577      779701  FFFFFF8BD3FFF  D16,D17,D19,D24,D26,D27,D28
14:53:47.682      780613  FFFFFF87D3FFF  D16,D17,D19,D25,D26,D27,D28
14:53:48.598      781527  FFFFFF83D3FFF  D16,D17,D19,D24,D25,D26,D27,D28
14:53:49.550      782440  FFFFFF43D3FFF  D16,D17,D19,D24,D25,D26,D27,D29
14:53:49.550      782442  FFFFFF7FD3FFF  D16,D17,D19,D29
14:53:50.435      783353  FFFFFF7BD3FFF  D16,D17,D19,D24,D29
14:53:51.321      784226  FFFFFF73D3FFF  D16,D17,D19,D24,D25,D29
14:53:51.321      784228  FFFFFF77D3FFF  D16,D17,D19,D25,D29
14:53:52.235      785139  FFFFFF73D3FFF  D16,D17,D19,D24,D25,D29
14:53:53.167      786053  FFFFFF67D3FFF  D16,D17,D19,D25,D26,D29
14:53:53.167      786057  FFFFFF6FD3FFF  D16,D17,D19,D26,D29
14:53:54.070      786965  FFFFFF6BD3FFF  D16,D17,D19,D24,D26,D29
14:53:55.004      787879  FFFFFF67D3FFF  D16,D17,D19,D25,D26,D29
14:53:55.644      788793  FFFFFF63D3FFF  D16,D17,D19,D24,D25,D26,D29
14:53:56.892      789745  FFFFFF43D3FFF  D16,D17,D19,D24,D25,D26,D27,D29
14:53:56.892      789747  FFFFFF5FD3FFF  D16,D17,D19,D27,D29
14:53:57.828      790699  FFFFFF5BD3FFF  D16,D17,D19,D24,D27,D29
14:53:58.658      791651  FFFFFF53D3FFF  D16,D17,D19,D24,D25,D27,D29
14:53:58.659      791653  FFFFFF57D3FFF  D16,D17,D19,D25,D27,D29
14:53:59.751      792604  FFFFFF53D3FFF  D16,D17,D19,D24,D25,D27,D29
14:54:00.687      793518  FFFFFF4FD3FFF  D16,D17,D19,D26,D27,D29
14:54:01.690      794589  FFFFFF4BD3FFF  D16,D17,D19,D24,D26,D27,D29
14:54:03.751      796256  FFFFFF43D3FFF  D16,D17,D19,D24,D25,D26,D27,D29
14:54:03.751      796258  FFFFFF47D3FFF  D16,D17,D19,D25,D26,D27,D29
14:54:03.751      796414  FFFFFF4793FFF  D16,D17,D19,D20,D25,D26,D27,D29
14:54:03.751      796575  FFFFFF47B3FFF  D16,D17,D20,D25,D26,D27,D29
14:54:06.875      799668  FFFFFF47B7FFF  D17,D20,D25,D26,D27,D29
14:54:18.551      811265  FFFFFF47B3FFF  D16,D17,D20,D25,D26,D27,D29
14:54:22.359      815036  FFFFFF43B3FFF  D16,D17,D20,D24,D25,D26,D27,D29
14:54:22.359      815038  FFFFFF4BB3FFF  D16,D17,D20,D24,D26,D27,D29
14:54:24.047      816715  FFFFFF4FB3FFF  D16,D17,D20,D26,D27,D29
14:54:25.081      817735  FFFFFF43B3FFF  D16,D17,D20,D24,D25,D26,D27,D29
14:54:25.081      817737  FFFFFF53B3FFF  D16,D17,D20,D24,D25,D27,D29
14:54:25.868      818690  FFFFFF57B3FFF  D16,D17,D20,D25,D27,D29
14:54:27.001      819641  FFFFFF53B3FFF  D16,D17,D20,D24,D25,D27,D29
14:54:27.001      819643  FFFFFF5BB3FFF  D16,D17,D20,D24,D27,D29
14:54:27.913      820555  FFFFFF5FB3FFF  D16,D17,D20,D27,D29
14:54:28.875      821547  FFFFFF63B3FFF  D16,D17,D20,D24,D25,D26,D29
14:54:29.833      822462  FFFFFF67B3FFF  D16,D17,D20,D25,D26,D29
14:54:30.763      823373  FFFFFF63B3FFF  D16,D17,D20,D24,D25,D26,D29
14:54:30.763      823376  FFFFFF6BB3FFF  D16,D17,D20,D24,D26,D29
14:54:31.673      824288  FFFFFF6FB3FFF  D16,D17,D20,D26,D29
14:54:32.602      825199  FFFFFF63B3FFF  D16,D17,D20,D24,D25,D26,D29
14:54:32.602      825201  FFFFFF73B3FFF  D16,D17,D20,D24,D25,D29
